6.1998994630732260e-122   +  j * -2.5424075918863626e-76
-1.4309508823077729e-93   +  j * -5.4151723815269357e-294
-4.7455814093343971e-289   +  j * 4.1666451212801649e-22
2.2668780744317488e+105   +  j * 6.0193032024806761e+242
6.0358424224884452e-297   +  j * -3.7942972647875270e-20
-8.2968624947171451e-38   +  j * 3.5538257846048581e+20
1.9417329520416812e+220   +  j * 3.3472348123862972e+80
8.6822324086866727e-301   +  j * 3.2371184843158561e-19
2.8838101809528351e-52   +  j * -7.8981114270050257e-255
5.2442784049542712e+78   +  j * 8.1487180239143128e-143
3.7156784525281567e+120   +  j * 1.3905766664135722e-44
8.1417367019980806e-151   +  j * 1.0893209102508792e+303
-2.6069011824621185e+37   +  j * -2.7596289811645663e+122
-1.8317287504800556e-38   +  j * -3.2673109497230626e+22
5.7891765910061554e+280   +  j * 7.0054739521695624e+297
-4.4770220566001181e+158   +  j * 5.6584232467091257e-244
-4.0652709918989673e+219   +  j * 1.5844149109405151e-16
-9.8655092949105098e+223   +  j * 4.4200155244344240e-77
8.7924543790602388e-293   +  j * -7.6017660238841300e-282
-6.0188025423242158e+44   +  j * -2.3079367977788476e+269
-4.5795970305285763e-18   +  j * 9.8228636513205659e-119
1.7027056723222482e+204   +  j * -2.3304427522503932e-187
1.3218260444098751e-134   +  j * 1.7062420705411710e-45
-1.8748524731431392e+81   +  j * -1.1149549595023339e-73
-1.6222411053699081e+302   +  j * 7.3821907888902621e+86
2.5562876082688859e+94   +  j * 4.9694320275017565e+145
3.5316774522312281e+195   +  j * -1.4024002098456343e-285
8.2981430485311395e-273   +  j * -1.8983361064650568e+199
9.2488376710150383e+28   +  j * 9.0871448559807086e+39
6.9739015850697137e+171   +  j * -1.4089587126782648e-91
-2.1619042839058224e-307   +  j * -6.4108930292227727e+296
2.3797274104176937e+132   +  j * 8.2038651400824430e-205
-3.8090397496120714e+65   +  j * 1.6522847727860714e-38
-4.0518639115073043e+68   +  j * -5.2599847725351092e-183
-1.5257004566172618e+167   +  j * 3.1975141201000664e-159
6.9585488923988777e+206   +  j * 1.4532496409253972e-150
-4.6920772688189353e-33   +  j * -1.0826452465609552e-53
1.3403723316644359e-25   +  j * -8.7438536580706599e-159
-7.6789791033600507e+284   +  j * 4.5107712587550066e+223
-1.4407137814994802e+298   +  j * -1.4530997273073878e+99
-2.2187097226507531e+27   +  j * 2.3087108303226953e+232
-1.5895876418697393e+09   +  j * 6.1494140939573416e-241
-2.7342435687628216e+88   +  j * 9.4983422560254518e-116
7.6978096361695410e+38   +  j * 4.2870882949755114e+266
9.8177005199432682e+32   +  j * 5.2105730916177200e-168
-7.8483232564787871e-42   +  j * 1.6370452158709693e+259
4.3908325018507672e+277   +  j * -2.6115742380131687e+127
-6.6140217264349508e-23   +  j * 1.4392343792039973e+70
-4.0667376324751092e+274   +  j * 1.7833608985777470e-159
-1.1754828871353697e-118   +  j * -7.3005325240575872e-99
-3.2861621215950959e+242   +  j * -3.7610981799506640e-105
-1.6002618085692694e-260   +  j * 5.9162217589183384e+126
3.9179604373122356e+260   +  j * 2.4486241515188578e-230
-4.0433301804794609e+13   +  j * 1.2666567763068422e-27
4.3485080418004252e+194   +  j * -3.2693536594768930e+75
2.5923051824697523e+122   +  j * -2.7526815499801918e-114
4.4442080844407648e-292   +  j * 4.5820885430375485e+277
5.6164244946459028e+199   +  j * -3.3407759209605297e+300
3.8885469779195686e-240   +  j * 5.5537728984246728e+130
-1.8163237665054113e+50   +  j * -5.9035014408506802e+108
-3.9352969704560615e-164   +  j * -2.8731864235934478e-293
3.8184889146553960e-113   +  j * -2.0724627652598443e-248
6.3229422768014540e-178   +  j * 3.4831920522813533e+34
1.7460204372294683e+142   +  j * 2.1329614743124692e-291
-3.5088143835353353e+134   +  j * -5.5547808557611470e+155
3.2720500416109923e+252   +  j * -7.4958129316052561e-218
1.8070513552966549e-270   +  j * 3.1886049825129598e+299
6.9752562696274183e-10   +  j * 7.6384061710040763e+79
-1.1302053453850287e-136   +  j * 8.5039406235284014e-153
1.7450378054772795e+136   +  j * -2.2471485736710666e+140
-4.0154763246965787e-260   +  j * 1.6424523278881192e+218
-1.1667942328642603e-306   +  j * -6.8723931044343796e-03
-2.0316813065954208e+295   +  j * -1.5307973645441420e-224
2.4123811480805865e-63   +  j * -4.8182383800456365e+201
-1.1244374053012563e+85   +  j * -1.2347934290156831e+159
6.5906057250392059e+109   +  j * 2.6220110829119243e+272
5.9952523171168372e-48   +  j * -2.5796707378411745e-256
4.7107516086618824e+02   +  j * -2.1536443450357653e+307
-8.0839224116158104e+199   +  j * 6.1540065555345359e-245
-1.7985353710088537e+263   +  j * -2.8913254305779361e+96
1.8606981637276971e-143   +  j * -4.6800292153890862e+216
-2.0641199855103405e+219   +  j * -9.1843443587029758e-262
-1.0939465059122414e-151   +  j * 3.5527216561286595e-203
1.5157844132860292e-197   +  j * 4.0527950902384873e+82
8.5310680977046234e-97   +  j * -5.4949003976168393e-215
1.6190727785366108e+64   +  j * 3.1295869166737531e+298
2.2400397131587455e-116   +  j * 2.6459671561694565e+172
9.6150318043448140e+205   +  j * 1.7668221830840308e-181
-6.7284043158108103e+165   +  j * 2.5552836924250086e-303
1.2652398274982855e-151   +  j * 1.9804297441973271e-263
-9.6296496639251672e-137   +  j * 1.1088236502906105e+15
-1.8831263322814152e-173   +  j * -8.2265837952200738e+83
4.3473356721993731e+213   +  j * -1.2569737065121297e+282
-4.9465049023089698e-57   +  j * 3.7635443757041302e+286
-2.3218944893689059e+23   +  j * -2.2077468724156598e-269
9.9336391113555424e+147   +  j * 1.1708528357498380e+238
7.4350655356233749e+174   +  j * -2.2822916671936975e-281
-3.4655174168479935e+256   +  j * -2.2252143286832660e+169
6.4552563274447312e+83   +  j * -3.0782450399135585e+191
1.7037604807808862e+40   +  j * -8.5513625060748825e-275
-1.4644032692723497e+183   +  j * -2.8643014124218065e-189
2.8673487761927314e+127   +  j * -9.6055881112263969e+234
8.2835513129222191e+189   +  j * -1.7013167723365137e-149
6.3678516792912822e+215   +  j * -6.2473722589682977e+164
7.2733636649687297e-60   +  j * -8.0328899977547870e-279
-1.6221590287019100e-227   +  j * -3.9827576010356057e+224
1.7028533895924131e-163   +  j * -4.0885005414197881e-07
-3.4941024261746002e-87   +  j * 5.4668160964249987e-188
-5.8080257312914043e-156   +  j * -5.2617167969097627e+138
3.6360872431436868e+155   +  j * -7.0482730242962202e+49
5.5782309442018625e+87   +  j * -4.5930700474478433e+26
-4.4427382801254823e+256   +  j * -3.3121504976915549e+229
1.5029102230156529e+121   +  j * 1.1930079922835569e+106
7.4056273112580875e+229   +  j * 1.4401652528528149e+163
5.3050950162212057e+303   +  j * -4.1600017477465390e-143
-7.4554287764971466e-93   +  j * -2.6403595762753456e+174
-9.6871029591304720e+178   +  j * -3.4706878612948548e+202
9.4178044074787947e-128   +  j * 3.5778868469490267e-105
-2.4526377820414569e-18   +  j * -6.3771374858037557e+123
1.2725005121958162e-61   +  j * -7.2644051507483129e+293
3.4086413676577073e-211   +  j * -4.6217706387795581e+228
3.5284268568887419e+210   +  j * 2.1393569623785447e-220
3.0436159779763386e-232   +  j * 1.8080994490997263e-53
4.6071405806288132e+89   +  j * -1.7514056248432930e+308
-4.4167216270382089e+57   +  j * -2.1670407090310079e-102
-2.5738798984475247e-124   +  j * 4.8193263111693756e-127
1.6343896254544284e+176   +  j * 1.0373811220861418e+305
6.4741427418207796e-163   +  j * 2.9670891021734925e-33
-6.6445643497840939e+46   +  j * 1.0556539820953550e-234
1.2107673061299479e+69   +  j * -7.3506976838502466e-263
-1.8483442203501571e+282   +  j * 6.8795005297539393e+117
-1.7992495858391803e+274   +  j * -2.9353851330594669e-134
1.6439392231933590e+02   +  j * 1.1135023399340896e-192
1.3347483805094972e-220   +  j * 3.2025629310042562e+140
-3.0894566803909800e-84   +  j * -7.9905173235471280e+139
-5.1842243384578517e-82   +  j * -8.5191360597799273e-15
1.0433739639215186e-178   +  j * -2.0352576536176847e-171
-7.1836281251547456e-218   +  j * 5.8746936647326379e-252
-4.9874751065081948e-77   +  j * 4.5679498317964051e+184
