3.7e+00 1.5e+00
6.7e-02 7.3e-01
3.8e+04 9.5e-05
-1.0e-10 -1.6e-05
-5.3e+02 -9.2e-10
8.9e-10 -8.7e+05
-6.9e-07 -9.6e-02
2.0e-08 -4.5e+01
-4.3e+09 -8.8e+02
-4.7e-07 5.4e-01
-6.1e+09 -1.2e-01
-5.2e-09 -4.6e-05
9.3e-05 2.2e+04
-1.0e+06 8.3e-03
2.7e-06 3.7e-09
8.0e-03 -8.0e+03
3.2e+00 7.4e+10
-5.9e+02 1.5e-10
-3.2e+03 4.3e-02
2.8e+06 -2.2e-09
-6.0e+06 -4.4e-07
-9.3e-01 -3.5e+00
-7.9e+00 -4.1e+10
3.0e-05 8.7e+08
-1.7e+09 1.1e+02
-2.9e+04 -5.0e+06
-1.5e-05 -5.6e+06
6.0e+03 5.5e-06
-3.3e+04 -3.3e-07
-4.7e+02 -2.3e+04
-4.8e-06 4.7e+00
7.9e-05 -4.0e+05
-2.8e-01 -2.3e-06
3.6e+03 -7.1e+07
2.3e-05 6.4e+10
2.3e+09 -8.5e+04
1.8e+03 -5.5e+06
-7.1e-09 -8.8e-10
-8.0e+04 -1.5e-05
6.1e+00 -6.5e+00
-8.1e-10 -9.9e+06
7.8e-02 -4.2e+09
-3.6e-08 -5.8e+09
-6.8e+10 -7.5e-01
-7.1e-02 -1.7e+04
-7.0e-08 -3.8e-03
9.4e-05 3.2e-03
-2.7e+06 -8.1e-06
-8.9e-02 -9.6e-10
-1.0e+01 -2.5e-09
2.8e+01 -2.7e-03
-2.5e-07 -5.7e-01
-4.7e+01 4.4e-10
-3.1e+10 -3.0e-04
8.0e+05 8.1e+05
-1.0e+06 -6.4e+09
7.4e+03 -4.4e-02
8.2e-10 -4.8e-02
8.8e+10 -6.0e+01
7.2e+05 -9.9e-09
-8.8e-02 9.2e+03
-2.8e+00 -9.6e-01
2.0e-02 1.2e+02
5.9e+04 6.6e+08
9.9e-05 -5.2e-02
6.6e-08 -1.1e-03
5.7e-08 -6.5e-01
-7.7e-02 5.3e-01
6.5e+00 3.2e+06
-7.6e-09 -6.7e+04
7.5e+08 -5.7e-09
9.6e-09 3.9e-10
-1.1e-02 4.6e-02
-4.0e+04 -1.0e-04
3.6e+08 -2.7e-04
7.9e+01 -2.9e-05
5.5e-04 3.9e+01
1.3e+06 -7.2e-07
-8.4e+08 8.6e-09
-6.3e+00 -9.0e-04
8.2e-02 7.9e+04
8.6e-10 -6.2e+07
-1.0e+10 -5.9e+00
1.0e+03 4.7e-07
-6.6e+07 5.8e-06
2.7e+02 -9.3e-07
-2.5e+00 3.2e+09
-4.1e-05 -1.4e-10
-2.6e-09 3.5e+07
-1.8e+06 -4.1e+03
-7.6e+06 -3.9e-01
2.7e-02 4.1e+10
-5.0e+04 9.5e+00
3.3e+05 -7.4e-05
3.6e+05 7.9e-08
4.9e-09 -9.5e+04
-4.7e-06 -5.5e+09
2.2e+07 -9.8e-05
4.4e+03 -5.4e-10
8.9e+08 -1.2e+08
1.9e+07 -5.1e-07
-2.2e+04 2.3e-08
-1.8e+08 -9.5e+07
8.2e+05 -2.0e-02
-7.5e+01 -2.9e+03
8.9e+05 9.1e-10
6.1e-10 -7.7e+03
5.0e+08 9.2e-08
4.4e+04 4.9e-10
-6.1e-09 -5.3e+08
-3.8e-03 3.7e-06
-4.5e+07 -3.5e-10
-9.0e-06 9.2e+01
-8.2e-03 1.3e-01
-4.3e-10 2.3e+05
-8.1e+07 -8.4e-05
-8.4e+08 -2.6e+06
3.5e-05 9.9e-09
5.7e+04 5.5e+06
1.8e-05 7.0e+01
-4.1e-01 -3.1e+01
4.6e-04 4.2e-07
7.0e+08 -4.8e-02
8.7e-10 -4.8e+07
-5.3e-06 -6.6e+03
4.4e+08 7.9e-07
9.8e-03 -6.6e-06
1.4e+04 -7.9e-07
-9.3e-06 5.1e+03
3.8e+06 8.7e+01
-6.9e-10 -6.3e+07
-6.8e-04 -7.2e-09
4.5e-05 -6.1e-02
-4.3e-03 -6.0e-04
2.6e+07 -1.2e+10
-3.8e-02 -3.1e+05
-7.3e+01 -6.2e-08
-5.6e-04 4.9e+09
-6.4e-06 -4.3e+01
-7.3e+01 -9.6e+00
-8.1e-09 -6.3e+02
-8.2e+02 -3.2e-09
7.2e-09 -5.2e+00
-3.1e-07 6.4e+10
-7.5e-09 8.3e+04
4.3e-03 -9.2e+03
-5.4e-06 -2.6e+08
5.6e+03 -6.0e-10
-3.8e+05 -5.5e-01
-8.9e-03 6.6e+01
-6.7e+08 -5.2e-10
-7.1e-05 5.5e+00
9.6e+03 -4.9e+10
1.5e+04 8.4e+07
-7.6e+08 -4.2e-10
8.1e+02 9.1e+09
5.7e-08 -5.1e+04
8.3e+01 6.5e-01
4.4e+03 -7.1e-01
5.9e+09 3.5e-02
3.0e+05 -7.4e-08
9.7e+02 2.6e-03
-2.8e-08 4.4e-03
-1.8e-02 7.7e+00
2.4e-06 -8.0e-10
1.8e+00 5.4e-05
3.4e+05 5.7e-01
-2.8e+02 -2.1e+05
-7.5e+03 7.3e+09
-5.8e+10 -3.6e+03
6.1e-06 -2.0e+03
9.4e+02 -9.6e+04
4.4e-05 5.1e+10
5.1e+04 4.7e-06
-5.5e+03 -1.9e+09
8.9e+05 6.1e-05
-2.4e+10 7.2e-05
2.9e-09 7.7e+08
2.0e-07 -1.6e-03
-8.6e-05 -1.1e-07
6.2e+05 7.5e-01
4.1e+01 4.1e-08
-7.9e+01 3.6e-02
-1.6e+10 5.9e-05
-3.6e-06 1.7e-01
5.5e+06 8.3e+07
6.5e+01 -9.3e+02
6.4e+07 -3.6e+05
-1.6e+03 -3.7e+09
-7.0e+00 -7.2e+09
3.0e+04 8.7e+02
5.3e-09 -5.0e+04
-5.6e+06 -5.5e-08
5.6e+09 2.5e+08
-6.7e+00 -4.4e-08
4.2e-07 -1.9e+00
-8.4e+09 9.3e-03
-1.1e+04 8.9e+10
-6.1e-10 4.1e-04
9.8e-08 2.7e+01
-5.6e+01 -6.1e-08
-4.8e+04 -6.4e+10
6.1e+03 -1.2e-02
5.3e-06 -3.6e-08
-5.8e+09 -5.3e-09
-6.2e-06 -5.9e-06
-5.7e-08 -4.4e-05
-4.7e-05 -6.5e-04
3.2e+09 -3.1e-05
7.1e+00 -2.2e-03
-3.9e-06 6.2e+09
-1.6e+06 9.3e+07
-2.2e+05 4.1e+00
-2.6e+07 -1.9e+05
-6.9e-07 -8.9e-07
3.0e-08 8.0e+05
1.3e-08 7.7e+10
9.1e-05 9.3e+01
-7.5e+05 -7.5e-09
-2.7e-07 8.8e-01
-2.7e+10 -9.0e+10
4.1e+06 4.0e+06
5.4e+01 -6.2e-10
7.4e-03 -6.8e-01
8.9e-01 -3.4e+08
7.3e+06 5.8e+03
4.8e-04 5.0e+10
7.6e+05 -3.5e+02
-5.8e-06 6.5e-03
-6.0e+09 -5.5e-04
1.9e-06 -9.9e-09
4.8e-07 3.6e-10
-5.9e+08 -1.3e+10
-2.8e+05 -3.8e-06
8.8e-09 -3.0e-08
-4.8e-08 -9.2e-03
-5.4e+03 3.9e+00
5.8e+05 -6.3e+06
8.6e-04 4.3e+07
3.5e+00 1.7e-01
6.1e+04 -1.3e+01
5.6e+02 -1.1e-03
5.7e-03 -1.3e-08
9.6e+08 7.7e-02
-5.5e+07 -6.3e+00
-3.5e-09 -2.2e+02
4.1e-04 -1.0e+06
6.9e-05 9.0e+01
-1.5e+07 -2.4e-05
-2.6e-02 3.1e+10
-1.0e+08 -2.7e-05
-8.2e-09 -8.7e+08
-8.1e-03 -4.1e-07
-7.4e+07 4.2e-06
8.0e-04 -7.1e-07
8.7e+03 5.0e-07
9.7e-06 9.9e-05
9.3e-02 7.6e-08
3.5e-07 9.1e+05
-8.2e-08 -1.2e+02
-1.7e+09 -5.4e-02
5.5e+07 5.2e-01
2.2e+05 1.0e-04
3.2e-04 -1.6e-07
-1.5e-10 -5.3e-02
6.9e-08 -4.2e-02
-7.2e+10 5.3e+05
-7.3e-09 -3.5e+05
8.0e+00 4.1e+04
-6.7e+09 -6.5e-04
2.1e-03 -6.1e-07
-9.5e+02 7.8e+06
4.1e-07 3.7e-08
-9.6e-04 3.0e-05
-2.3e+09 -9.9e+09
9.4e+00 6.1e-02
3.9e-08 -7.4e+04
-4.6e-04 9.4e+00
-4.5e+03 -6.9e-02
-5.7e+01 -9.2e+06
-3.7e-05 -2.8e-05
-5.5e+05 2.0e-06
8.7e+10 -5.5e-07
7.6e-02 -7.9e+10
-9.2e-03 8.0e-06
3.0e-07 -2.6e-05
-7.9e-06 3.0e+01
-3.7e-02 -2.6e+02
6.6e-05 8.6e+05
-3.4e+08 3.8e-06
7.6e+09 -4.3e-06
-1.7e+07 4.1e-01
5.3e+08 1.0e-06
-5.0e-02 3.8e-05
5.8e-04 -9.8e+06
-5.5e+05 -3.6e+01
4.1e-06 -3.9e+05
7.5e+01 2.0e+08
8.0e+03 4.9e+05
-5.1e+09 -7.5e-07
4.2e-09 6.6e-09
7.4e-10 9.3e-04
6.3e+05 7.7e-07
-3.0e-02 5.7e-08
-7.0e+01 -7.1e-03
-1.8e-09 -4.8e+08
3.6e+04 5.5e+06
5.6e+03 -9.2e-03
5.6e+05 -7.6e-05
8.7e-07 3.7e+10
-9.5e-09 -1.5e+03
-8.7e+06 -1.4e-06
5.0e+05 -3.9e+06
-9.2e+06 3.9e-10
3.2e-01 -2.7e+04
2.2e+00 4.0e+01
-1.0e+01 2.4e+00
9.8e-04 -6.7e-03
-8.3e+00 -3.2e-09
-6.0e-09 -8.7e-05
-5.1e-02 -4.4e-03
1.3e+01 8.8e-09
-8.0e-01 5.7e-08
8.9e-05 -9.1e+01
7.4e-08 -9.6e+01
5.0e+04 1.8e+05
-2.6e+09 2.3e+10
-3.3e-04 -5.1e-09
9.5e+01 7.0e-02
2.8e-04 3.3e+06
6.6e+10 -1.3e-09
-6.4e+05 9.9e-08
-9.8e+01 4.7e+04
2.6e-06 1.8e+10
3.3e+05 -1.7e+03
5.8e-05 3.8e+09
5.2e-02 -2.8e+08
-4.7e-10 -9.5e-08
-1.9e+02 -5.5e-03
-3.2e+10 4.6e-08
-1.1e+09 3.0e-03
-6.5e+03 -5.2e-03
-7.9e+02 -2.1e-07
-8.2e+02 -9.7e+01
-4.9e-10 -2.8e+00
-5.7e-04 -5.6e-01
-7.6e+06 -3.1e+00
4.1e+08 -1.3e+02
1.7e+09 1.2e+04
7.8e-10 7.1e-07
2.8e-07 2.1e-06
2.6e+02 -9.3e+07
-7.0e+10 -8.6e-06
9.3e-05 -9.4e-04
-7.3e-05 9.2e+05
-3.4e+03 -3.0e+07
3.9e-03 2.4e+05
8.6e-08 8.3e-10
6.4e+03 -3.6e-06
7.0e+08 -3.8e+01
-8.7e-10 -7.7e-09
9.8e-02 7.0e+01
9.1e-06 3.0e+10
-6.1e-07 -1.3e-07
-2.2e-04 3.1e+05
-5.2e+02 -2.5e+00
1.2e-09 6.7e-07
-5.1e-04 3.7e-09
5.1e+00 7.4e-06
-9.3e-01 -6.3e-09
6.4e+08 7.0e+10
5.4e-05 6.0e+00
-9.5e-07 -9.8e-09
-9.8e-06 4.9e-05
3.9e-09 -7.0e+03
-5.0e-04 -7.3e-01
-8.7e-01 1.3e-02
8.0e-07 4.8e-05
7.7e+08 8.6e+02
-6.5e-05 -7.4e-10
-1.4e-06 -7.2e-09
-2.7e-02 9.0e-08
5.8e+05 -7.8e-05
3.2e-05 7.9e-08
1.7e+10 7.5e-09
-1.2e+08 -2.0e-04
-4.0e-08 6.6e-04
8.6e+08 -2.0e+07
-2.9e+06 -5.8e-08
-1.8e-08 -8.7e+03
-2.4e+09 -1.3e-03
-8.9e+03 -8.8e+08
-4.9e+00 2.9e+08
-2.9e+08 5.4e+06
1.4e+03 2.9e-05
-9.0e+10 -7.8e-02
5.5e+10 -1.9e-10
8.1e-04 3.0e+05
2.6e-10 4.3e-06
-5.0e+09 -4.7e+02
-3.0e-07 4.3e-06
-1.2e+01 9.7e-05
-9.3e-02 -5.1e-08
-2.5e+06 -8.9e-05
-8.8e+08 9.3e+06
9.7e+08 -7.1e+04
1.0e-04 -3.5e+05
5.2e+03 5.7e+02
-1.1e+08 6.8e+09
-6.5e-02 -9.7e+01
3.9e-09 -6.0e-03
7.2e+05 5.1e+02
-1.7e-01 -2.8e-03
-7.5e-08 -8.1e+05
-3.6e+09 -6.0e+07
5.4e+02 5.8e-05
7.0e-05 3.5e-09
-3.9e-10 1.7e+05
1.3e+05 5.8e+01
6.7e+03 7.1e-02
7.5e-07 1.2e+08
8.6e-05 -8.1e+02
9.0e+00 6.2e+06
-3.9e+04 6.1e-01
2.9e-04 -9.3e-04
-1.5e-05 6.8e-08
-6.0e-01 9.0e+06
9.5e+08 -7.5e+00
3.3e+05 -2.3e-04
-2.0e+08 -9.5e+08
2.0e+03 -2.1e+09
8.0e+00 1.5e-04
-3.4e-09 -4.0e-03
-4.2e-07 8.0e-04
5.5e+00 7.6e-05
-8.8e-09 8.5e+08
3.9e+08 2.3e-04
1.7e+05 -4.9e+05
7.1e+05 6.8e+07
-7.8e-10 -9.2e-05
-4.2e+06 -1.1e+02
4.4e+03 4.2e-03
-5.5e+07 -8.5e+05
-1.0e+06 2.0e-07
-3.6e-04 -5.2e+08
8.5e-04 3.0e-09
6.7e+05 -1.7e+03
1.2e+10 9.4e-05
-2.5e+00 -5.3e-02
-7.7e+00 -1.0e+04
-6.6e-04 9.1e-01
4.4e+03 2.3e-02
-5.7e+09 -1.6e+06
-3.7e+01 -2.5e+09
-5.2e-08 2.9e-08
9.5e-07 3.7e-03
4.7e-06 2.3e+04
-1.6e-06 -9.2e+01
-4.9e+02 -9.1e+07
5.4e-09 6.3e+07
3.2e-04 -3.1e-08
-2.7e+10 5.4e+04
1.0e+07 -4.5e-08
-2.5e+08 4.3e+10
-4.0e-04 3.5e+07
3.5e+03 4.9e+07
-9.7e+01 6.6e-01
9.2e+09 5.7e-07
6.5e-04 -4.0e-08
-2.7e-06 -6.2e+08
3.6e+00 8.9e+05
-1.1e+04 -7.3e-05
5.0e-03 -2.9e-03
-4.3e+04 -1.2e+00
4.0e+02 2.2e+10
8.2e-07 1.1e-03
-4.4e+04 -6.5e-08
-6.9e+05 7.6e+04
8.1e+03 -5.2e-07
-9.3e-05 -5.6e-01
-7.1e+00 6.2e+05
-3.6e+02 7.0e+08
-2.6e-04 -2.9e+00
-1.2e-10 1.3e+01
1.0e-02 1.7e-04
-4.1e+00 -2.8e+00
7.3e-09 -6.8e-06
-4.1e-10 -5.2e-08
-4.8e+04 9.9e-02
-8.3e-09 -5.0e-03
-1.4e+07 -1.8e+03
-3.6e+09 7.0e+09
-7.5e-08 8.6e-05
7.2e-09 -6.8e-03
7.9e+03 -9.1e+08
-9.9e+01 6.2e+07
-3.8e+01 8.9e-05
-6.8e+04 -5.0e+02
7.3e-08 -8.0e+01
7.9e+06 -1.5e-02
-1.2e-08 -9.3e+04
1.1e+10 3.0e+05
-8.6e-06 -2.4e+04
3.1e+10 -9.6e-05
-3.1e+09 2.4e-05
-7.5e-10 -5.7e+08
6.5e-06 -6.2e+00
2.4e+01 5.8e+05
4.7e+02 2.9e-09
-6.4e-03 -5.7e+09
-6.2e+04 7.4e+06
3.9e-09 3.8e-06
-8.9e-07 2.9e+00
1.8e+00 -9.3e+10
8.5e-02 -7.7e-06
-1.7e-10 -6.9e+08
-4.9e-03 -2.0e+05
7.5e+07 1.0e+09
8.6e-03 -7.1e+10
-4.7e-01 -3.2e+09
2.7e-02 -5.8e-01
-6.3e-01 -2.4e-05
-9.6e+04 -7.2e+01
7.3e+01 6.0e+02
-6.6e+01 -6.6e-07
5.8e+02 4.1e+08
-8.6e+10 -1.7e-04
3.4e-02 -4.6e+02
-3.1e+04 -4.4e+04
-4.6e+05 -6.7e+00
-9.6e+03 2.1e+02
1.2e-04 4.7e+09
9.6e-07 -5.8e-03
7.5e+08 7.3e-04
-4.6e-07 -7.2e+01
6.4e+06 -1.5e+03
7.7e-06 -2.5e-04
3.1e-02 5.2e-10
-3.9e+02 2.0e-05
-4.9e+07 5.8e-07
-8.7e+09 -7.8e+01
8.0e-06 -5.2e+07
-3.5e-03 -9.4e+04
9.6e-02 5.0e-03
4.2e-10 -9.2e-06
-1.4e+06 -1.4e+00
-4.5e+09 6.7e+04
5.6e-07 -1.9e-03
-5.6e-05 -1.8e+03
1.5e+02 -6.4e+02
-2.3e-03 1.8e-05
2.1e+06 -6.2e+08
-9.5e-04 -5.7e+01
4.4e-09 7.9e-10
-7.6e-06 -4.4e+07
-8.4e-10 -6.8e-03
-4.5e+01 4.1e+03
3.8e-06 -1.1e+05
2.3e+04 -6.4e+00
-4.7e+10 6.9e+02
3.4e+05 -8.9e-02
2.8e+02 -6.8e-10
5.5e-04 7.1e-07
4.5e+07 -2.2e+09
-6.6e+03 -8.6e+10
-2.5e-01 3.6e-06
-6.4e+00 5.4e+07
-9.2e-06 -9.3e-03
-7.1e+09 -9.6e+09
-5.4e+00 5.1e+10
-8.8e+10 -9.6e+00
4.4e-07 -6.2e+09
-6.5e-01 -9.0e-10
-4.1e-03 -4.4e+01
-5.0e-09 7.4e-07
1.4e+10 -7.7e-05
-1.2e-05 8.0e-04
8.8e+09 -9.2e+08
-5.9e-10 2.6e+09
6.7e+03 -5.1e+04
9.8e+02 -6.1e-03
7.8e+05 7.7e-04
3.7e+07 3.7e-01
-2.1e+09 9.9e+01
4.5e+05 6.5e+06
1.1e-05 2.8e+05
1.3e+05 2.5e+02
2.4e-10 7.1e-04
6.0e+00 -4.2e+10
-3.8e+01 -7.6e+01
-5.4e-01 3.3e-03
4.9e-08 1.1e+09
6.2e+08 5.0e+04
-3.6e-02 7.0e-09
-9.3e-08 -2.8e-07
1.0e+03 -9.8e+01
-6.2e+04 7.1e-03
4.8e-09 8.3e+10
-9.0e+06 -7.0e-07
4.4e-05 -6.0e-03
-5.4e+07 2.2e-08
5.2e+01 3.4e-01
-3.4e-09 4.5e+08
5.1e-04 -2.5e+03
-8.4e-05 9.2e+05
3.6e+08 -3.5e+07
9.0e+00 3.4e+05
-8.0e-10 -3.9e+06
2.5e-07 -5.3e+09
-5.1e-03 5.2e-08
9.4e+06 6.3e+01
1.2e-08 -5.0e+01
-8.5e+07 9.6e-01
5.6e+05 5.2e+07
-6.9e-09 -2.5e-02
3.3e+02 -9.4e-05
5.8e-06 -9.0e+10
9.0e-06 7.1e-02
8.0e+08 -9.1e+09
9.5e+06 9.5e+00
-6.9e+10 1.7e+06
4.3e-01 9.1e+07
3.2e-06 4.4e-04
-7.2e-10 -2.2e+10
-8.6e-01 -1.3e-10
-4.2e-04 -2.0e-07
9.6e-01 8.7e-08
-4.6e-05 6.8e+08
4.5e+01 7.2e+09
-5.2e+07 6.8e-08
-5.0e-02 8.6e+07
6.2e-05 4.4e+10
6.4e-01 2.6e-08
-6.7e+06 2.2e-05
6.0e-01 2.9e-10
8.6e+06 -5.1e+07
6.6e-02 4.4e-02
3.0e-04 -4.6e-02
5.4e-07 -1.2e+08
-5.1e+10 -1.8e+10
-5.3e-06 -9.7e-08
-9.3e+10 4.2e-04
2.2e+04 -8.7e+03
-3.3e-10 -6.5e-03
-5.3e+02 6.7e+01
-4.6e+03 -4.3e-03
-7.5e-07 -4.6e+00
-3.2e+02 -2.0e+09
8.2e-08 5.3e-10
-3.4e-03 4.5e+07
-9.6e+06 -2.3e-04
-6.1e-10 2.0e-09
7.6e-08 5.1e+01
3.8e+01 -3.5e+01
3.0e+10 6.7e+10
-3.4e+07 5.8e-05
-7.8e-10 -8.2e+07
3.1e-02 -1.0e+08
-1.8e+07 -4.1e+05
-8.6e-09 2.1e+09
4.2e-02 2.6e+09
1.5e+07 -3.9e+09
3.6e+09 3.3e+06
-3.8e-04 7.3e-09
5.3e+09 -8.3e-03
-3.5e+01 -9.9e-06
8.6e+03 -7.6e+08
5.7e-02 4.2e-05
-7.1e-08 1.8e-01
2.5e-10 -9.0e+03
-3.5e+08 6.2e+06
-4.2e-09 -7.5e+01
7.8e+07 -6.6e-03
-9.6e-06 -9.2e-09
-3.1e-05 7.8e+03
4.5e+06 8.2e+03
-7.4e+06 1.4e+03
-7.9e+04 4.1e+10
-6.2e+05 9.8e-03
-8.6e+01 9.8e+07
5.9e+03 -9.7e-01
5.7e-07 3.8e+09
-2.8e+07 -4.0e-04
-8.9e-06 7.4e+04
-4.6e+06 6.0e+05
5.6e+01 -7.3e-07
5.6e+07 1.3e-03
-8.6e+08 -2.5e+05
-9.5e+05 -7.8e-06
1.3e+03 1.3e-01
-2.7e+05 -6.9e-01
1.3e-03 4.6e-07
-5.5e+04 -5.7e-10
-2.8e-02 8.5e+07
2.3e-10 -4.9e-04
1.7e-06 9.2e-06
9.0e-01 3.8e-10
7.9e+00 -9.2e+08
1.5e+03 2.5e-04
-3.4e+08 2.3e-07
1.1e-09 -5.1e-05
-4.6e-01 -4.2e+07
-9.6e+00 2.5e+10
-7.4e+03 -7.0e+09
3.0e+04 6.0e-05
-3.2e-10 -1.5e+06
-5.2e+02 3.1e-07
9.4e+02 4.6e+10
-3.4e+03 8.4e+10
3.1e+10 2.3e-10
-1.9e-03 -7.5e-09
7.1e-10 -6.4e-05
-2.1e+03 1.7e-08
3.5e+10 -2.8e-03
2.8e-10 3.2e+05
7.1e-01 6.0e-05
-7.9e+09 4.6e-02
-1.6e+04 2.4e+07
2.1e+04 -5.2e-07
4.6e-04 -2.5e+08
-8.0e+07 8.5e+03
-6.3e+04 2.8e-03
-6.5e-10 9.0e-05
2.1e+02 -2.7e+03
9.5e+05 7.4e-06
9.3e+10 2.5e-04
6.4e-09 -4.4e+06
-8.8e+06 -6.6e-04
-3.2e-08 -9.8e-05
3.9e-05 7.6e+07
-5.2e-02 2.0e-05
1.9e-03 8.0e+09
-8.7e+10 -9.9e-06
